timestamp,openlst_header,callsign,ccsds_version,ccsds_packet_type,ccsds_secondary_header_flag,ccsds_apid,ccsds_sequence_flags,ccsds_sequence_count,ccsds_packet_length,payload_filter_bank_power_ch2,payload_filter_bank_power_ch4,payload_filter_bank_power_ch5,payload_filter_bank_power_ch6,payload_filter_bank_power_ch7,payload_filter_bank_power_ch8,payload_sdr_power,payload_sdr_bright_1,payload_sdr_bright_2,payload_sdr_bright_3,payload_sdr_bright_4,payload_sdr_bright_5,payload_sdr_bright_6,payload_sdr_bright_7,payload_sdr_bright_8,payload_sdr_bright_9,payload_sdr_bright_10,observation_time,altitude,lat,long
1729300353,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,55,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/18/2024 18:12,404.3911514667213,38.55219133973123,-96.58705896
1729300413,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,59,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/18/2024 18:13,404.1428982331425,36.10680687068203,-93.02991039
1729300443,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,61,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/18/2024 18:14,404.0240774944383,34.840168599354406,-91.34066201
1729300473,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,63,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/18/2024 18:14,403.9107202,33.54710036252033,-89.70668459
1729332711,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 3:11,403.3844840247951,45.42316869089623,38.218139932924835
1729338274,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 4:44,403.3599782872313,45.71486104659564,15.44008643973493
1729338334,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,7,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 4:45,403.7306984,47.408859784496634,20.279518109948327
1729338394,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,11,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 4:46,404.0677948852487,48.86256744841447,25.430643212363595
1729338455,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,15,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 4:47,404.36794752200916,50.06653479824699,30.96565085366801
1729338485,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,17,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 4:48,404.4977074091078,50.549303364185576,33.78600535206968
1729344051,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:20,404.4582816878481,50.73126085819058,11.476393810220465
1729344141,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:22,404.7502309344521,51.613573969366044,20.290687371021733
1729344171,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,11,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:22,404.81954407872746,51.74476356889033,23.289626270227863
1729344202,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,13,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:23,404.87598197460517,51.79280022994513,26.401332932802553
1729344232,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,15,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:23,404.9157881105001,51.75427202682502,29.413211336133923
1729344262,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,17,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:24,404.9410198893934,51.63237901586053,32.413967985988215
1729344322,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,21,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:25,404.94826571594234,51.14223432453141,38.33773533461049
1729344382,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,25,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:26,404.89976765441355,50.334777944644145,44.091117002172005
1729344413,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,27,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 6:26,404.85401330625217,49.79934847178612,46.974649359068714
1729349735,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,35,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 7:55,404.74795338583516,51.77169937820265,0.8540372402522882
1729349825,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,41,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 7:57,404.85142829557253,51.57437781952428,9.871246062077951
1729349916,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,47,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 7:58,404.82481079409246,50.626063863560574,18.754320170198188
1729350097,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,59,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 8:01,404.42536751045816,46.73858357109017,34.792098032400745
1729360372,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:52,402.1347864,41.876128383440964,-87.08613978
1729360402,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:53,402.34424480584704,42.93892976073561,-85.00453048
1729360433,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,7,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:53,402.5581647853263,43.99075839482898,-82.77422118
1729360463,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:54,402.76135611962917,44.96055050143391,-80.53720457
1729360493,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,11,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:54,402.9594722110947,45.87975561848616,-78.22152392
1729360523,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,13,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:55,403.15127941009996,46.74504729086558,-75.82657828
1729360553,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,15,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:55,403.3356115112233,47.55303676168518,-73.35257595
1729360583,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,17,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:56,403.5113753553702,48.30031089234908,-70.80066286
1729360613,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,19,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 10:56,403.67755604683583,48.98347809800514,-68.17304339
1729366049,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,11,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:27,402.8651726032876,45.974844204570594,-101.4903333
1729366079,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,13,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:27,403.0557087185383,46.83419668451149,-99.08685061
1729366109,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,15,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:28,403.2386441,47.635879825566086,-96.60438233
1729366140,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,17,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:29,403.41854101500167,48.400075175641426,-93.95752723
1729366170,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,19,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:29,403.58276081879535,49.07399969250372,-91.31945901
1729366200,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,21,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:30,403.73633831587756,49.680041679617325,-88.60961738
1729366230,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,23,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:30,403.8784422958486,50.215044380484805,-85.832788
1729366260,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,25,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:31,404.00833347048376,50.67606195795979,-82.99503922
1729366290,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,27,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:31,404.1253678849821,51.060428246461264,-80.10370799
1729366320,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,29,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:32,404.2289998523491,51.365824876659424,-77.16733015
1729366380,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,33,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 12:33,404.3943792,51.73254998537852,-71.19873861
1729371882,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,29,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:04,404.13819299861564,51.44463496,-99.76373705
1729371912,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,31,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:05,404.2230321227009,51.64360832068533,-96.78288837
1729371942,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,33,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:05,404.29359613896867,51.75991580656098,-93.78050092
1729371972,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,35,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:06,404.3496801459889,51.79279633440702,-90.76785108
1729372002,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,37,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:06,404.39118447007655,51.74203576240061,-87.75648672
1729372032,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,39,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:07,404.41811491957617,51.607973835128114,-84.75792169
1729372062,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,41,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:07,404.4305825230505,51.39149326008459,-81.78333261
1729372093,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,43,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:08,404.4285014867823,51.08270023232378,-78.74598591
1729372123,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,45,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:08,404.4123353562519,50.703446300083016,-75.85178847
1729372183,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,49,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 14:09,404.34004631223144,49.71724381024455,-70.2302136
1729377676,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,29,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:41,404.2871234,50.69627395,-99.32228767
1729377706,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,31,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:41,404.25670917463697,50.23893079926223,-96.4821236
1729377737,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,33,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:42,404.2116773813273,49.68854406103416,-93.61109475
1729377767,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,35,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:42,404.1555730108264,49.08364764,-90.9006993
1729377797,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,37,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:43,404.08787261742543,48.41086350688445,-88.26206797
1729377827,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,39,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:43,404.00938186192934,47.67349484742352,-85.69874727
1729377857,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,41,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:44,403.9209911877294,46.874928298859246,-83.21310738
1729377887,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,43,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:44,403.8236711888545,46.01857921220212,-80.80644313
1729377917,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,45,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:45,403.7184675698409,45.10784453150729,-78.47909304
1729377947,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,47,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:45,403.6064957191111,44.14606369000605,-76.23056705
1729378008,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,51,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/19/2024 15:46,403.36289841959126,42.04637905104933,-71.89610224
1729432839,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,27,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 7:00,402.3573074774479,49.96324432461366,-9.408205918
1729442013,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,23,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 9:33,413.80965733814736,-35.92360245,-152.5567624
1729442043,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,25,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 9:34,413.1720913027231,-34.65678287,-150.8811327
1729442073,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,27,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 9:34,412.52635247137556,-33.36377916,-149.2597226
1729449229,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:33,400.39295203784945,42.88438493735493,-101.3840967
1729449259,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:34,400.5961713868112,43.90591363749266,-99.23006704
1729449289,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:34,400.7956662977256,44.88032251488176,-96.99872033
1729449320,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,7,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:35,400.9965210012577,45.834278444788524,-94.61035584
1729449350,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:35,401.1845076726138,46.70281740946902,-92.21839072
1729449380,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,11,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:36,401.36503012077026,47.51417967357744,-89.74726104
1729449410,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,13,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:36,401.5369947038712,48.26494750846942,-87.19806287
1729449440,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,15,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:37,401.69938595364033,48.95172220962553,-84.57294676
1729449470,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,17,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:37,401.8512714123389,49.5711775,-81.87522333
1729449500,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,19,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:38,401.99180604271186,50.12011984139772,-79.10944255
1729449531,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,21,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:38,402.1243007690229,50.610103181330956,-76.18617717
1729449561,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,23,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 11:39,402.23953202413827,51.00671667778805,-73.30135461
1729455033,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 13:10,402.2884938112144,49.69724472101363,-104.8143739
1729455063,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 13:11,402.4349470395268,50.23041422088836,-102.0347227
1729461019,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 14:50,402.9737365316456,49.611705522848965,-85.99153281
1729461081,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 14:51,402.8553293137956,48.26738798525525,-80.48784717
1729461171,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 14:52,402.60532437013734,45.83822091484246,-73.07784857
1729472512,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 18:01,401.49714619733436,37.26662581640147,-103.7661478
1729472566,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/20/2024 18:02,401.2934013590689,35.01256933554756,-100.6674163
1729534774,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/21/2024 11:19,409.3299307602264,-21.73595162,47.57475033373641
1729534830,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/21/2024 11:20,410.4361714219568,-24.42497135,49.99344968589142
1729534830,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/21/2024 11:20,410.4361714219568,-24.42497135,49.99344968589142
1729534884,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/21/2024 11:21,411.51561037955184,-26.97076927,52.432562201897696
1729534884,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/21/2024 11:21,411.51561037955184,-26.97076927,52.432562201897696
1729627287,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 13:01,400.6652007610455,51.79171137509964,-93.25022629
1729627328,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 13:02,400.73612198213874,51.73746216863631,-89.13051807
1729627368,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 13:02,400.77974753757513,51.534455089057765,-85.13516271
1729627409,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 13:03,400.79856965667614,51.17503585,-81.09206252
1729627450,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 13:04,400.7918498980602,50.66665496,-77.1272877
1729627510,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 13:05,400.73820344620356,49.66649388,-71.51166718
1729633050,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 14:37,400.6674568935395,49.82468794943129,-95.78832484
1729633092,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 14:38,400.6048898422847,48.98137036232577,-91.98678492
1729633133,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 14:38,400.5226656173246,48.03051325273219,-88.4126296
1729633174,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 14:39,400.4216680909691,46.96216961209178,-84.98182817
1729633284,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 14:41,400.0772277285131,43.58245307638362,-76.50645295
1729638795,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 16:13,400.11943044352233,44.80700031012986,-102.7668009
1729638864,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 16:14,399.87813454416533,42.48763481229719,-97.76340444
1729638905,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 16:15,399.72540983695785,40.999702335313515,-94.97895913
1729638935,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 16:15,399.6116356,39.86455989729665,-93.02622063
1729638993,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 16:16,399.3923587262735,37.56973933862277,-89.4421435
1729639055,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 16:17,399.16863810306825,34.98758015383861,-85.86821748
1729639116,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/22/2024 16:18,398.97127679085423,32.33544649922937,-82.58457009
1729716204,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/23/2024 13:43,399.3275507884721,50.76328401986385,-93.77858245
1729716257,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/23/2024 13:44,399.2944473120822,49.92502882814771,-88.77911855
1729716287,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/23/2024 13:44,399.2585380970657,49.34925575809565,-86.03641619
1729716342,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/23/2024 13:45,399.16310930431416,48.11577254406229,-81.19306906
